,text,label
735,"['seru', 'nih', 'mata', 'najwa', 'malam', 'matanajwametrotv']",1
736,"['salut', 'ahok', 'matanajwametrotv', 'hutjekardah']",1
737,"['super', 'salut', 'ahok', 'matanajwametrotv']",1
738,"['matanajwametrotv', 'wibawa', 'byk', 'kuasa', 'sederhana', 'kagum']",1
739,"['salut', 'bangga', 'sm', 'bj', 'habibie', 'utk', 'sekian', 'kali', 'matanajwametrotv']",1
740,"['obrol', 'santai', 'tarik', 'abraham', 'slamet', 'jk', 'jokowi', 'anis', 'baswedan', 'ganjar', 'matanajwametrotv']",1
741,"['anis', 'baswedan', 'jokowi', 'ganjar', 'pranowo', 'jk', 'abraham', 'samad', 'inspirasi', 'indonesia', 'keren', 'matanajwametrotv']",1
742,"['pimpin', 'matanajwametrotv']",1
743,"['rendah', 'sederhana', 'jokowi', 'patut', 'tiru', 'matanajwametrotv']",1
744,"['seru', 'nih', 'dahlan', 'iskan', 'ketua', 'dpr', 'matanajwametrotv']",1
745,"['desa', 'bebas', 'rokok', 'inspirasi', 'nyata', 'matanajwametrotv']",1
746,"['inspirasi', 'cinta', 'bjh', 'hab', 'matanajwametrotv', 'http', 'myloc', 'ddto']",1
747,"['inspirasi', 'matanajwametrotv']",1
748,"['narasumber', 'matanajwametrotv']",1
749,"['cie', 'lg', 'job', 'matanajwa']",1
800,"['user', 'mention', 'boikot', 'produk', 'bangsa']",1
801,"['sakti', 'alhamdulillah', 'v']",1
806,"['pakai', 'paket', 'product', 'nya', 'udah', 'ganti', 'paket', 'product', 'gratis', 'youtube', 'senang', 'banget']",1
816,"['kangen', 'nih', 'kirim', 'pos', 'marchandes', 'nya', 'langsung', 'pos', 'nya']",1
822,"['stabil', 'url']",1
823,"['cug', 'community', 'cocok', 'komunikasi', 'keluarga', 'rekan', 'bisnis', 'kerja', 'sekolah', 'kampus', 'hubung', 'jarak']",1
832,"['hore', 'sinyal', 'g', 'sambu']",1
833,"['alhamdulilah', 'kunjung', 'vendor', 'mitra', 'klinikkumsda', 'url']",1
841,"['kuota', 'berkah', 'user', 'mention']",1
842,"['berkah', 'video', 'ngabuburit', 'anak', 'video', 'sahur', 'keluarga', 'video', 'pakai', 'baju', 'koko', 'user', 'mention']",1
844,"['pakai', 'greget', 'network', 'speed', 'irit', 'anak', 'kere']",1
845,"['boikot', 'boikot', 'kartu', 'mahal', 'bagus']",1
846,['berkah'],1
850,"['alhamdulillah', 'setia', 'tari', 'tabuhan', 'gendang', 'orang', 'selamat', 'isya', 'tarawih']",1
858,"['rejeki', 'jet', 'moga', 'samsung', 'j', 'product', 'medan', 'indonesia', 'url']",1
859,"['asik', 'kencang', 'url']",1
866,"['terimakasih', 'menang', 'pointastic', 'deal', 'pointasticdeal', 'url']",1
869,"['mantap', 'g', 'lte', 'url']",1
874,"['mimpi', 'pakai', 'gak', 'mimpi', 'setia', 'mahal', 'boikot']",1
875,"['aksi', 'boikot', 'pakai', 'bagus', 'maaf', 'iklan', 'nyata']",1
876,"['nya', 'url']",1
877,"['rt', 'user', 'mention', 'teman', 'telecommunications', 'url']",1
879,"['sydney', 'program', 'gratis', 'mahasiswa', 'ajar', 'dn', 'libur', 'hacker', 'intropeksi']",1
881,"['pakai', 'pakai', 'lot', 'mahal', 'bareng', 'kualitas']",1
883,"['cs', 'emang', 'fast', 'response', 'keluh', 'konsumen', 'beda', 'operator', 'belah', 'opinipenjualpulsa']",1
884,"['prinsip', 'murah', 'sinyal', 'alhamdulillah', 'kencang', 'kota']",1
885,[],1
886,['paket'],1
887,"['mantap', 'sumedang']",1
896,[],1
898,"['gratis', 'senang', 'product', 'product', 'kuotagratis', 'url']",1
899,"['pindah', 'kali', 'ya', 'internetan', 'kuning', 'lot', 'dengar', 'teman', 'si', 'biru', 'bagus']",1
901,"['bikin', 'keki']",1
902,"['cepat', 'internet', 'ciwidey', 'gin', 'mantap', 'glte', 'user', 'mention', 'url']",1
909,"['nonton', 'gratis', 'dibayarin', 'poin', 'poin']",1
910,"['pakai', 'alhamdulillah', 'manfaat', 'sinyal', 'gsm', 'handphone', 'simpati']",1
911,"['terimakasih', 'url']",1
912,"['mantap', 'si', 'sms', 'tarif']",1
913,"['alhamdulillah', 'beres', 'pakai', 'nunggu', 'konfirmasi', 'gak', 'janji', 'url']",1
914,"['terimakasih', 'menang', 'product', 'product']",1
915,"['asik', 'kencang']",1
916,"['terimakasih', 'ya', 'gratis', 'gnya', 'ayo', 'buru', 'upgrade', 'product']",1
917,"['upload', 'video', 'gb', 'menit', 'mantab', 'cepat']",1
918,"['bonus', 'kuota', 'gb', 'menit', 'nelpon', 'operator', 'product', 'url']",1
919,"['kuota', 'aman', 'capture', 'kuotaaman', 'kota', 'mamuju', 'url']",1
920,['hemat'],1
921,"['pakai', 'paket', 'product', 'irit', 'url']",1
922,"['buang', 'sayang', 'setia', 'lagipula', 'nomernya', 'bagus', 'url']",1
923,"['segitu', 'ping', 'ribu', 'lumayan', 'bukber']",1
924,"['nulis', 'hashtag', 'lot', 'hidup', 'sih', 'ungar', 'pakai', 'lancar', 'aja']",1
925,"['pakai', 'ribu', 'dapet', 'giga', 'dihack', 'mahal']",1
926,"['mending', 'pindah', 'aja']",1
927,"['pakai', 'product', 'jangkau', 'pake', 'gak', 'mahal']",1
928,"['telpon', 'mumpung', 'gratis', 'nih']",1
929,"['tumben', 'murah', 'hati', 'onlyforu', 'langgan', 'diginikan']",1
930,"['canggih', 'nih', 'nambah', 'nambah', 'kuota', 'kuota', 'product', 'g', 'url']",1
931,"['penuh', 'bonus']",1
932,"['sinyal', 'hebat', 'puncak', 'halimun', 'mantap']",1
933,"['nelpon', 'kouta', 'gb']",1
934,"['betah', 'aja', 'v', 'operator', 'v']",1
935,"['lumayan', 'murah', 'riah']",1
936,"['wow', 'hadiah', 'fantastis', 'product', 'product', 'simpel', 'url']",1
937,"['modal', 'isi', 'pulsa', 'ribu', 'dapet', 'gb', 'gratis', 'v', 'tumben', 'moga', 'promonya', 'murah', 'murah']",1
938,"['ajaib', 'min', 'kartu', 'isi', 'pulsa', 'terimakasih', 'ya']",1
939,"['mantap', 'deh', 'isi', 'pulsa', 'ribu', 'bonus', 'paket', 'data', 'gb', 'terimakasih', 'layan', 'mantapjiwa']",1
940,"['terimakasih', 'paket', 'data', 'aktif', 'normal', 'terimakasih', 'puas', 'layan']",1
941,"['usaha', 'lupa', 'konsumen', 'hapus', 'pesan', 'baca', 'salah', 'thanks']",1
942,"['terima', 'kasih']",1
943,"['hore', 'sinyal', 'thanks']",1
944,"['alhamdulillah', 'nunggu', 'subuh', 'lihat', 'lantun', 'adhan', 'styles', 'mekah', 'madinah', 'paket', 'internet', 'bagus']",1
945,"['lihat', 'youtube', 'kuota', 'keren', 'aja']",1
946,"['jaring', 'g', 'super', 'cepat', 'smartphone', 'koneksi', 'pantau', 'aktivitas', 'sosial', 'media']",1
947,"['medsos', 'bijak', 'fasilitas', 'oke', 'kayak', 'fb', 'gratis', 'mb', 'free', 'youtube', 'yonder', 'genflix']",1
948,"['pagi', 'segar', 'mata', 'lari', 'nikmatin', 'internet', 'nelpon', 'super', 'murah', 'suara', 'jernih', 'pake', 'gitu']",1
949,"['buka', 'puasa', 'streaming', 'youtube', 'lancar', 'banget', 'pake', 'setia']",1
950,"['jaring', 'g', 'luas', 'teman', 'nelpon', 'operator', 'gratis', 'suara', 'jernih', 'banget']",1
951,"['koneksi', 'internet', 'lancar', 'bantu', 'selesai', 'pekerjaaan', 'jumat', 'weekend']",1
958,"['lumayan', 'speedtest', 'jaring', 'g', 'lte', 'area', 'tarogong', 'garut', 'muas', 'url']",1
961,"['nonton', 'gratis', 'dibayarin', 'poin', 'poin', 'passengers']",1
962,"['makasih', 'ya', 'gratis', 'gnya', 'ayo', 'buru', 'upgrade', 'product', 'mu']",1
963,"['makan', 'malam', 'gratis', 'hasil', 'tuker', 'poin', 'eleven', 'sevel', 'url']",1
970,"['lumayan', 'speedtest', 'jaring', 'g', 'lte', 'area', 'tarogong', 'garut', 'muas', 'url']",1
971,"['terimakasih', 'ya', 'gratis', 'gnya', 'ayo', 'buru', 'upgrade', 'product']",1
972,"['makan', 'malam', 'gratis', 'hasil', 'tukar', 'poin', 'url']",1
977,"['buka', 'puasa', 'streaming', 'youtube', 'lancar', 'banget', 'pakai', 'setia']",1
978,"['koneksi', 'internet', 'lancar', 'bantu', 'selesai', 'pekerjaaan', 'jumat', 'weekend']",1
981,"['nelpon', 'murah', 'pake', 'js', 'rp', 'detik', 'product', 'product']",1
982,"['terima', 'kasih', 'pt', 'kirim', 'gratis', 'homenya']",1
983,"['kualitas', 'sinyal', 'g', 'lengkap', 'riah', 'festival']",1
984,"['pindah', 'bukti']",1
992,"['koneksi', 'internet', 'g', 'url']",1
993,"['bagiberkah', 'gak', 'susah', 'sentuh', 'mudah', 'faedah']",1
997,"['berbagiberkah', 'senang', 'orang', 'sayang']",1
998,"['santai', 'pakai', 'g', 'bagiberkah', 'andal']",1
999,"['setia', 'memggunakan']",1
1000,"['ken', 'selang', 'maju', 'layan', 'jaring', 'g', 'g']",1
1001,"['yuk', 'pakai', 'rp', 'gratis', 'gb']",1
1002,"['lebaran', 'pakai', 'yaa', 'rp', 'gratis', 'gb']",1
1003,"['sinyal', 'g', 'dipalembang', 'lancar']",1
1004,"['keren', 'rembang', 'sinyal', 'g']",1
1005,"['sinyal', 'kuat', 'banget']",1
1006,"['g', 'banget']",1
1007,"['berkat', 'mudik', 'jd', 'nyaman', 'mampir', 'posko', 'senang']",1
1008,['terimakasih'],1
1009,"['untung', 'pakai']",1
1010,"['alhamdulillah', 'setia']",1
1011,"['murah', 'bonus']",1
1018,"['sinyal', 'g', 'nya', 'stabil', 'nih', 'mantap', 'url']",1
1020,"['hore', 'makan', 'malam', 'gratis', 'poin', 'eleven', 'sevel', 'url']",1
1022,"['ganti', 'paket', 'gb', 'langsung', 'lancar', 'transaksinormal']",1
1024,"['alhamdulillah', 'gratis', 'youtube', 'ramadhan', 'faedah']",1
1033,['ayo'],1
1034,"['mending', 'ngopi', 'nyantai', 'dengar', 'musik', 'klasik', 'youtube', 'gratis', 'jaring', 'keren']",1
1035,"['fitur', 'kartu', 'perdana', 'udah', 'g', 'youtubetahun', 'jabo', 'user', 'mention']",1
1036,"['minggu', 'masuk', 'kerja', 'gak', 'dikerjain', 'ujung', 'cari', 'lapak', 'rebah', 'denger', 'musik', 'youtube', 'top', 'deh']",1
1037,"['enak', 'belanja', 'online', 'sinyal', 'kuat', 'kencang', 'pakai']",1
1038,"['mantap', 'paket', 'product', 'bikin', 'mupeng', 'product', 'nya']",1
1039,"['bonus', 'thr', 'bonus', 'nih', 'bikin', 'hati', 'senang']",1
1040,"['pagi', 'sahur', 'purwakarta', 'sinyal', 'nya', 'bagus', 'banget']",1
1041,"['astaga', 'udah', 'sore', 'aja', 'asyik', 'main', 'hape', 'sinyal', 'lancar', 'hebat', 'emang']",1
1042,"['kadang', 'cari', 'referensi', 'youtube', 'rupa', 'gudang', 'informasi', 'keren', 'youtube', 'kuota', 'streaming', 'lancar']",1
1043,"['ajar', 'edit', 'video', 'youtube', 'enak', 'cepat', 'paham', 'kalo', 'jaring', 'lancar', 'kencang']",1
1044,"['tethering', 'pakai', 'kartu', 'sinyal', 'kencang', 'badai', 'browsing', 'cari', 'bahan', 'artikel', 'jamin', 'lancar']",1
1048,"['alhamdulillah', 'kuota', 'murah']",1
1051,"['sinyal', 'g', 'rumah', 'gak', 'lancar']",1
1071,"['untung', 'pakai', 'rumah', 'alhamdulillah', 'urus', 'beres']",1
1078,"['hobi', 'ngecek', 'product', 'kali', 'aja', 'promo', 'kuota', 'internet', 'penguna', 'setia', 'nyata', 'alhamdulillah', 'rejeki', 'anak']",1
1087,"['koneksi', 'lancar', 'pakai']",1
1088,"['pakai', 'sinyal', 'lancar', 'yess']",1
1089,"['data', 'kerja', 'cepat', 'cari', 'internetnya', 'pakai']",1
1090,"['juara', 'nonton', 'youtube', 'kuota', 'full', 'aja', 'xd']",1
1091,"['nikmat', 'tonton', 'youtube', 'gratis']",1
1092,"['upload', 'file', 'mudah', 'jaring', 'internetnya', 'cepat', 'alhamdulillah']",1
1093,"['untung', 'pake', 'kerja', 'gua', 'lancar']",1
1094,"['siang', 'nyoba', 'bonus', 'telpon', 'pakai', 'kartu', 'aman', 'lancar', 'jaya', 'suara', 'cuaca', 'hujan']",1
1095,"['pantesan', 'lancar', 'ya', 'sinyal', 'g', 'lancar', 'lombok', 'timur']",1
1096,"['alhamdulillah', 'lancar', 'pakai']",1
1097,"['untung', 'pakai', 'internet', 'lancar', 'ide']",1
1098,"['ramai', 'lokasi', 'wisata', 'jaya']",1
1200,"['keren', 'bang', 'flm', 'lo', 'radityadika', 'sahabat', 'keluarga', 'cinta', 'kentel', 'banget', 'tokoh', 'main', 'pas', 'keren', 'bang']",1
1201,"['habis', 'nonton', 'film', 'kong', 'skull', 'island', 'lumayan', 'greget', 'film', 'deh', 'layak', 'nobar']",1
1202,"['bravo', 'filmkartini', 'main', 'bagus', 'sudut', 'pandang', 'cerita', 'tarik', 'film', 'tonton', 'perempuan', 'lelaki']",1
1203,"['abis', 'nonton', 'film', 'kartini', 'bagussss', 'bgt', 'dr', 'sampe', 'haruuuu']",1
1204,"['romanharusbertahan', 'bangga', 'suka', 'film', 'kandung', 'bnyak', 'makna', 'sperti', 'rompisrepost', 'layardrama', 'rcti']",1
1205,"['film', 'danur', 'dramatis', 'laris']",1
1206,"['film', 'kartini', 'telat', 'nontonnya', 'film', 'bagus', 'banget', 'sukses', 'mendeliver', 'cerita', 'pesan', 'good', 'job', 'guys']",1
1207,"['menang', 'film', 'kartini', 'banggafilmindonesia']",1
1208,"['pokok', 'nonton', 'film', 'kartini', 'asli', 'keren', 'legacypictures', 'hanungbramantyo', 'nonton', 'bioskop', 'ya', 'bikin', 'susah', 'loh']",1
1209,"['film', 'divergent', 'seru', 'ah', 'udh', 'selesai', 'sih']",1
1210,"['get', 'kalo', 'cepetan', 'nonton', 'mending', 'nonton', 'fast', 'furious', 'http', 'tz', 'ucweb', 'oaoo']",1
1211,"['suka', 'video', 'youtube', 'http', 'youtu', 'jxtmtjfcu', 'trailer', 'film', 'guys', 'bioskop', 'april']",1
1212,"['nang', 'selera', 'sy', 'kagum', 'film', 'kartini']",1
1213,"['thank', 'mas', 'awisuryadi', 'tim', 'uda', 'danur', 'film', 'nya', 'keren', 'banget', 'tmn', 'nonton', 'sila', 'tonton', 'rekomended']",1
1214,"['danur', 'film', 'horor', 'indonesia', 'laris', 'tonton', 'tayang', 'maret', 'manojpunjabi', 'danurmovie']",1
1215,"['film', 'indonesia', 'favorite', 'ya', 'criticaleleven', 'baca', 'buku', 'nonton', 'gak', 'kecewa', 'bagus', 'ikanatassa']",1
1216,"['coba', 'nonton', 'film', 'deh', 'asik', 'parah']",1
1217,"['nonton', 'get', 'bener', 'gk', 'ekspektasi', 'tarik', 'karna', 'film', 'jordan', 'peele', 'puas', 'keren', 'parah', 'film', 'sakit', 'jiwa']",1
1218,"['kalo', 'nyari', 'film', 'comedy', 'recomended', 'nih', 'lucu', 'parah', 'asli']",1
1219,"['cek', 'tread', 'aja', 'film', 'gak', 'kenal', 'nyata', 'asik', 'tonton', 'kask', 'us', 'hezsl', 'nemu', 'film', 'bagus']",1
1220,"['film', 'bagus', 'banget', 'bioskop', 'judul', 'ziarah', 'film', 'indonesia', 'patut', 'apresiasi']",1
1221,"['critical', 'eleven', 'film', 'bagus', 'cerita', 'main', 'gambar', 'bagus', 'puas', 'banget', 'dah', 'nontonnya']",1
1222,"['film', 'ziarah', 'layak', 'tonton', 'ken', 'peluk', 'sutradara', 'sukses', 'arah', 'mbah', 'sri', 'peran', 'umur', 'thn']",1
1223,"['nunggu', 'ni', 'film', 'kantinidhijabers']",1
1224,"['film', 'indonesia', 'gue', 'tunggu', 'bgt', 'tonton', 'liat', 'film', 'lgsg', 'gagal', 'moveon', 'pgn', 'nnton', 'lagiii', 'criticaleleven']",1
1225,"['tp', 'bangga', 'kali', 'lipat', 'kalo', 'film', 'perdana', 'ledak', 'pasar', 'catat', 'film', 'laris']",1
1226,"['cenayangfilm', 'mbah', 'cucu', 'barusan', 'nonton', 'night', 'bus', 'gila', 'keren', 'gin', 'ya', 'tinggal', 'dikit', 'layar', 'bandung', 'mbah', 'kasi']",1
1227,"['film', 'indonesia', 'tonton', 'ziarah', 'putar', 'bioskop', 'mei', 'catat', 'hape', 'tonton']",1
1228,"['sampe', 'kagum', 'banget', 'film', 'guys', 'raditya', 'dkk', 'kocak', 'banget', 'cema', 'sorayafilms', 'theguysquiz']",1
1229,"['papa', 'mama', 'nonton', 'masuk', 'critical', 'sm', 'film', 'indonesia', 'blg', 'film', 'bagus', 'terimakasi', 'hanungbramantyo']",1
1230,"['sumpah', 'film', 'danur', 'bagus', 'banget', 'nihh', 'film', 'nyata', 'bener', 'seru', 'bikin', 'ngageting', 'danurmovie']",1
1231,"['udah', 'nonton', 'guys', 'pilih', 'nonton', 'cema', 'unlocked', 'film', 'action', 'seru', 'cocok', 'nemenin', 'pas', 'long', 'weekend']",1
1232,"['nonton', 'film', 'guys', 'film', 'ngakak', 'abis', 'sedih', 'film', 'paket', 'komplit', 'hehehehe', 'sukses', 'radityadika']",1
1233,"['sumpah', 'film', 'bagus', 'bngt', 'nonton', 'kali', 'gapernah', 'bosen', 'film', 'guys', 'inspirasi', 'tnx', 'bang', 'udah', 'film', 'radityadika']",1
1234,"['kalo', 'bom', 'nonton', 'kartini', 'banget', 'sih', 'nonton', 'film', 'korea', 'judul', 'obsessed', 'tp', 'huehe']",1
1235,"['nang', 'gegara', 'nonton', 'film', 'kartini', 'epic', 'banget']",1
1236,"['film', 'ziarah', 'muat', 'lap', 'hidup', 'cinta', 'sejarah', 'misteri', 'simak']",1
1237,"['film', 'kartini', 'tonton', 'umur', 'film', 'hibur', 'didik', 'inspirasi', 'fff']",1
1238,"['film', 'sejarah', 'jarang', 'negara', 'baca', 'sejarah', 'enggan', 'tonton', 'film', 'hanungbramantyo', 'kartini']",1
1239,"['kerja', 'film', 'kartini', 'asa', 'sungguh', 'main', 'produksi', 'selamat', 'ya', 'mas', 'hanungbramantyo']",1
1240,"['lapor', 'mbah', 'cenayangfilm', 'film', 'keren', 'worth', 'watch', 'syukur', 'instrospeksi', 'abis', 'nonton']",1
1241,"['thanks', 'today', 'andibowooo', 'film', 'thebossbaby', 'bagus', 'banget', 'dapet', 'feel', 'nya', 'lucu', 'ketawa', 'amazing', 'poko']",1
1242,"['film', 'ziarah', 'keren', 'bangga', 'layak', 'oscar']",1
1243,"['barusan', 'bgt', 'kelar', 'nntn', 'filmziarah', 'film', 'lokal', 'gue', 'tonton', 'hasil', 'bikin', 'nang', 'bewe', 'bw', 'speechless', 'liat', 'akting', 'alitalit']",1
1244,"['bahagia', 'temu', 'film', 'keren']",1
1245,"['film', 'kartini', 'bagus', 'bangettt', 'wajib', 'tonton']",1
1246,"['minggu', 'nonton', 'danur', 'review', 'neng', 'sih', 'film', 'horror', 'indonesia', 'bagus', 'cenayangfilm', 'screensaversid']",1
1247,"['filmkartini', 'inspirasi', 'juang', 'junjung', 'nilai', 'dominasi', 'kuasa', 'kaku', 'budaya', 'legacypictures']",1
1248,"['bikin', 'film', 'horror', 'film', 'danur', 'rujuk', 'ringan', 'takut']",1
1249,"['moral', 'petik', 'film', 'wonder', 'woman', 'salah', 'jaga', 'aurat', 'dr', 'cowok', 'hidung', 'belang']",1
1250,"['film', 'horor', 'indonesia', 'tiket', 'danurmovie', 'http', 'bit', 'ly', 'belidanur']",1
1251,"['trust', 'getout', 'tipe', 'film', 'nyaman', 'nikmat', 'gak', 'tau', 'film', 'baca', 'sanasini', 'ya', 'beda']",1
1252,"['nonton', 'film', 'getout', 'berbudget', 'minim', 'tp', 'hasil', 'sungguh', 'tk', 'duga', 'bgtu', 'jenius', 'smp', 'mkir', 'brulang', 'sbnrnya', 'trjadi']",1
1253,"['salah', 'film', 'simple', 'hasil', 'luarbiasa', 'ga', 'aneh', 'film', 'getout', 'dapet', 'critical', 'acclaim']",1
1254,"['sy', 'bahagia', 'krn', 'film', 'bagus', 'filmziarah', 'tonton', 'mrk', 'mrk', 'tugas', 'guru', 'guru', 'bagus', 'filmziarah']",1
1255,"['pokok', 'nonton', 'film', 'kartini', 'asli', 'keren', 'legacypictures', 'hanungbramantyo', 'nonton', 'bioskop', 'ya', 'bikin', 'susah', 'loh']",1
1256,"['film', 'kartini', 'bagus', 'banget', 'belah', 'sampe', 'nang', 'arti', 'film', 'resah', 'tonton']",1
1257,"['film', 'keren', 'falsafah', 'hidup', 'salut']",1
1258,"['malesan', 'ajak', 'liat', 'guys', 'ngerasa', 'duit', 'terbang', 'pasca', 'nonton', 'hangout', 'eh', 'beda', 'nyata', 'tjoy', 'film', 'keren']",1
1259,"['buka', 'warganet', 'indonesia', 'tonton', 'film', 'ziarah', 'salah']",1
1260,"['ngiang', 'film', 'critical', 'eleven', 'ya', 'tuhan', 'betapa', 'ajar', 'dr', 'tonton', 'hemmmm']",1
1261,"['habis', 'liat', 'film', 'kartini', 'pikir', 'gera', 'kartini', 'hrs']",1
1262,"['filmkartini', 'hanungbramantyo', 'layak', 'utk', 'apresiasi', 'gading', 'retak', 'tp', 'retak', 'samar', 'film', 'bagus']",1
1263,"['film', 'danur', 'kes', 'sosok', 'asih', 'expresi', 'datar', 'penasaran', 'http', 'fb', 'uxomgqjs']",1
1264,"['danur', 'seru', 'bangat', 'flm', 'nya', 'blm', 'nonton', 'harap', 'nonton', 'llike']",1
1265,"['film', 'cocok', 'lho', 'tonton', 'bareng', 'anak', 'yuk', 'nonton', 'film', 'kualitas', 'indonesia', 'btind']",1
1266,"['gue', 'udah', 'nonton', 'bang', 'sumpah', 'pecah', 'banget', 'nih', 'film', 'hasil', 'bikin', 'mewek', 'nontonnya', 'co', 'eubwutbqj']",1
1267,"['nih', 'film', 'komedi', 'lucu', 'bangt', 'bahasa', 'jawa', 'co', 'inal', 'co', 'topkrzddz']",1
1268,"['sih', 'sempet', 'khawatir', 'liat', 'film', 'adaptasi', 'dr', 'novel', 'takut', 'gak', 'sesuai', 'ekspektasi', 'tp', 'criticaleleven', 'bikin', 'speechless']",1
1269,"['salah', 'film', 'gak', 'bikin', 'bosen', 'tonton', 'kali', 'intern', 'lovely', 'movie', 'cenayangfilm']",1
1270,"['gk', 'nysel', 'bg', 'uda', 'ntn', 'vlog', 'mu', 'guys', 'dri', 'smpe', 'akhrnya', 'bayar', 'film', 'mu', 'bang', 'kern', 'kli', 'radityadika', 'serius']",1
1271,"['abis', 'nonton', 'getoutmovie', 'gokil', 'sih', 'premis', 'keren', 'film']",1
1272,"['ernestprakasa', 'slamat', 'koh', 'ernes', 'menang', 'film', 'cek', 'toko', 'belah', 'kuat', 'karna', 'agam', 'seragam']",1
1273,"['film', 'keren', 'banget', 'bang', 'keluarga', 'cinta', 'sahabat', 'komedi', 'dpt', 'banget', 'sumpah', 'cinta', 'alf', 'radityadika']",1
1274,"['scene', 'rezaadinia', 'gold', 'moment', 'criticaleleven', 'emg', 'dah', 'takdir', 'pasang', 'plg', 'cocok', 'film']",1
1275,"['film', 'keren', 'main', 'gembira', 'tonton', 'menang', 'kartini']",1
1276,"['rt', 'greatbos', 'jarang', 'nonton', 'movie', 'indonesia', 'judul', 'syahadat', 'cinta', 'bagus', 'pirsa', 'recommended', 'jalan', 'cerita', 'seru', 'hoo']",1
1277,"['astagah', 'film', 'favorit']",1
1278,"['bun', 'moveon', 'criticaleleven', 'bikin', 'ajar', 'buku', 'adaptasi', 'film', 'gak', 'kualitas']",1
1279,"['nonton', 'critical', 'eleven', 'senang', 'masuk', 'kategori', 'film', 'indonesia', 'wajib', 'tonton']",1
1280,"['coba', 'nonton', 'film', 'deh', 'asik', 'parah']",1
1281,"['unaazizah', 'yanskii', 'film', 'keren']",1
1282,"['suka', 'film', 'bentar', 'tarik', 'dhikefact']",1
1283,"['ga', 'sabar', 'nunggu', 'bluray', 'nya', 'special', 'feature', 'keren', 'lucu', 'kalo', 'bloopernya']",1
1284,"['film', 'guys', 'wajib', 'tonton', 'sayang', 'orang', 'tua', 'sahabat', 'creatif', 'cinta', 'bebas', 'kereen', 'bgt', 'kak', 'radityadika']",1
1285,"['film', 'guys', 'nya', 'keren', 'abiss', 'bang', 'radityadika', 'lucu', 'dapet', 'romance', 'nya', 'dapet', 'sedih', 'nya', 'dapet']",1
1286,"['vlog', 'nunggu', 'tanggal', 'rilis', 'nonton', 'kece', 'banget', 'cerita', 'tebak', 'film', 'guys', 'radityadika']",1
1287,"['kmrn', 'nonton', 'film', 'guys', 'situ', 'bener', 'ngerasain', 'bgt', 'sahabat', 'knapa', 'bang', 'bkn', 'film', 'sllu', 'keren', 'radityadika']",1
1288,"['kartini', 'pemamarannya', 'sederhana', 'film', 'enak', 'nikmat', 'hanungbramantyo']",1
1289,"['abis', 'ntn', 'film', 'kartini', 'bnr', 'inspirasi', 'buka', 'pikir']",1
1290,"['nonton', 'kartini', 'salah', 'film', 'nasional', 'recommended', 'tonton', 'nang', 'campur', 'aduk']",1
1291,"['film', 'kartini', 'niat', 'banget', 'lihat', 'film', 'keren', 'scene', 'sy', 'titik', 'air', 'mata', 'filmkartini', 'kartini']",1
1292,"['kartini', 'salah', 'film', 'indonesia', 'tema', 'sejarah', 'garap', 'dgn', 'serius', 'tema', 'msh', 'relevan', 'dgn', 'kondisi', 'skrg']",1
1293,"['film', 'kartini', 'tonton', 'generasi', 'muda', 'http', 'fb', 'tqqdgglj']",1
1294,"['danur', 'bagus', 'bangga', 'film', 'horor', 'hasil', 'karya', 'bangsa']",1
1295,"['fargo', 'adaptasi', 'film', 'hasil', 'season', 'nya', 'best', 'co', 'tkeekevs']",1
1296,"['waw', 'keren', 'flm', 'horor', 'dng', 'tonton', 'gin', 'dlm', 'prillybie', 'danurmovie']",1
1297,"['filmziarah', 'film', 'tenang', 'hanyut', 'salut', 'mbah', 'ponco', 'bawa', 'karakter', 'mbah', 'sri', 'filmziarah']",1
1298,"['film', 'tarik', 'kisah', 'cinta', 'setia', 'saji', 'bikin', 'kgn', 'nenek', 'recomended', 'movie', 'filmziarah', 'meiberziarah']",1
1299,"['nntn', 'filmziarah', 'film', 'bagus', 'kali', 'menit', 'tonton', 'gak', 'anjak', 'tetep', 'ngliatin', 'layar', 'pdhl', 'film', 'dah', 'selesai', 'msh', 'spicles', 'sm', 'endingnya']",1
0,"['tolol', 'gak', 'hubung', 'nya', 'gugur', 'dgn', 'pake', 'hijab', 'syar', 'lo', 'bilang', 'bayi', 'nya', 'panas', 'dalem', 'gak', 'hubung', 'nya', 'woyyyy', 'otak', 'jempol', 'lo', 'gak', 'singkron', 'sih', 'ya', 'nulis', 'komentar']",0
1,"['geblek', 'lo', 'tata', 'cowo', 'bgt', 'bain', 'hadeww', 'ntar', 'tinggal', 'lg', 'nyalahin', 'cowo', 'kitenya', 'oon']",0
2,"['kmrn', 'mewek', 'skr', 'lengket', 'lg', 'duhhh', 'labil', 'bgt', 'sih', 'mbak', 'kya', 'abege', 'ajah', 'ato', 'kmrn', 'cari', 'sensasi', 'biar', 'top', 'markotoppp', 'ertong', 'gk', 'kualitas']",0
3,"['inti', 'kesel', 'att', 'nya', 'gausah', 'anak', 'kasi', 'kembang', 'psikis', 'anak', 'orang', 'bener', 'bener', 'tolol', 'skrg', 'anak', 'anak', 'dikatain', 'orang', 'benci', 'gimana', 'asa', 'benci', 'orang', 'tau', 'batesnya', 'nama', 'manusia', 'gaakan', 'suka', 'haters']",0
